"id";"impianto_id";"message";"service";"datetime"
"155950";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715592336, ""time_end"": 1715592456, ""doors_operations"": [{""time_start"": 1715592364.1832697, ""time_end"": 1715592369.3607497, ""duration"": 5.177479982376099, ""a_std_max_x"": 0.10174311547901915, ""a_std_max_y"": 0.059313377580485806, ""a_std_max_z"": 0.27713582006344506, ""floor"": 1.0}, {""time_start"": 1715592370.7644298, ""time_end"": 1715592376.99439, ""duration"": 6.229960203170776, ""a_std_max_x"": 0.06190426755225535, ""a_std_max_y"": 0.05790671368684586, ""a_std_max_z"": 0.17060160804738184, ""floor"": 1.0}, {""time_start"": 1715592397.7034297, ""time_end"": 1715592402.8810298, ""duration"": 5.177600145339966, ""a_std_max_x"": 0.08690921497685856, ""a_std_max_y"": 0.061155011388598496, ""a_std_max_z"": 0.2844704886499465, ""floor"": 6.0}, {""time_start"": 1715592410.7779498, ""time_end"": 1715592417.0967097, ""duration"": 6.318759918212891, ""a_std_max_x"": 0.07377935291485185, ""a_std_max_y"": 0.049414972996030884, ""a_std_max_z"": 0.16286887875530429, ""floor"": 6.0}]}, ""date"": ""Mon May 13 2024 07:27:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-13 09:27:51"
"155922";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715591856, ""time_end"": 1715591976, ""doors_operations"": [{""time_start"": 1715591891.70011, ""time_end"": 1715591896.7887897, ""duration"": 5.088679790496826, ""a_std_max_x"": 0.09610869246180351, ""a_std_max_y"": 0.057036693062861674, ""a_std_max_z"": 0.2707875972746646, ""floor"": 1.0}, {""time_start"": 1715591906.5292697, ""time_end"": 1715591912.76035, ""duration"": 6.2310802936553955, ""a_std_max_x"": 0.06483642219334483, ""a_std_max_y"": 0.058769623368014424, ""a_std_max_z"": 0.1583949814862903, ""floor"": 1.0}]}, ""date"": ""Mon May 13 2024 07:19:50 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-13 09:19:50"
"155895";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715591376, ""time_end"": 1715591496, ""doors_operations"": [{""time_start"": 1715591401.2046697, ""time_end"": 1715591401.9947498, ""duration"": 0.7900800704956055, ""a_std_max_x"": 0.011715566154738576, ""a_std_max_y"": 0.029167155612040387, ""a_std_max_z"": 0.032439630273068926, ""floor"": 1.0}, {""time_start"": 1715591418.75539, ""time_end"": 1715591419.4566698, ""duration"": 0.701279878616333, ""a_std_max_x"": 0.015219675933492638, ""a_std_max_y"": 0.0198187722844474, ""a_std_max_z"": 0.04011772854496525, ""floor"": 1.0}, {""time_start"": 1715591420.0712698, ""time_end"": 1715591420.8613498, ""duration"": 0.7900800704956055, ""a_std_max_x"": 0.0131340657324263, ""a_std_max_y"": 0.02453044102459176, ""a_std_max_z"": 0.03574911256247641, ""floor"": 1.0}]}, ""date"": ""Mon May 13 2024 07:11:48 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-13 09:11:48"
"140521";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715588736, ""time_end"": 1715588856, ""doors_operations"": [{""time_start"": 1715588841.84811, ""time_end"": 1715588847.7279897, ""duration"": 5.879879713058472, ""a_std_max_x"": 0.0627604022220515, ""a_std_max_y"": 0.05439628247264247, ""a_std_max_z"": 0.16539845195621677, ""floor"": 1.0}]}, ""date"": ""Mon May 13 2024 06:27:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-13 08:27:49"
"137719";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715523576, ""time_end"": 1715523696, ""doors_operations"": [{""time_start"": 1715523636.7904696, ""time_end"": 1715523642.0547497, ""duration"": 5.264280080795288, ""a_std_max_x"": 0.0985688327915219, ""a_std_max_y"": 0.06197392541947119, ""a_std_max_z"": 0.3059646282677112, ""floor"": 6.0}, {""time_start"": 1715523642.5814297, ""time_end"": 1715523648.9001896, ""duration"": 6.318759918212891, ""a_std_max_x"": 0.07477913023297383, ""a_std_max_y"": 0.05076143061954828, ""a_std_max_z"": 0.18306007885173892, ""floor"": 6.0}, {""time_start"": 1715523670.2258298, ""time_end"": 1715523675.4033098, ""duration"": 5.177479982376099, ""a_std_max_x"": 0.09508821883292279, ""a_std_max_y"": 0.05971518746328324, ""a_std_max_z"": 0.26583656907829056, ""floor"": 1.0}, {""time_start"": 1715523686.1095898, ""time_end"": 1715523692.2527497, ""duration"": 6.143159866333008, ""a_std_max_x"": 0.06840023590454655, ""a_std_max_y"": 0.06192573826134883, ""a_std_max_z"": 0.17465562590974726, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 12:21:48 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:21:48"
"137699";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715523336, ""time_end"": 1715523456, ""doors_operations"": [{""time_start"": 1715523384.91003, ""time_end"": 1715523389.7363098, ""duration"": 4.826279878616333, ""a_std_max_x"": 0.09416593288916723, ""a_std_max_y"": 0.05745630269033279, ""a_std_max_z"": 0.2561860941251197, ""floor"": 1.0}, {""time_start"": 1715523399.65239, ""time_end"": 1715523405.6200697, ""duration"": 5.967679738998413, ""a_std_max_x"": 0.07323896147349925, ""a_std_max_y"": 0.05269285304004944, ""a_std_max_z"": 0.1657338018871093, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 12:17:50 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:17:50"
"137685";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715523096, ""time_end"": 1715523216, ""doors_operations"": [{""time_start"": 1715523184.8047497, ""time_end"": 1715523189.7188299, ""duration"": 4.9140801429748535, ""a_std_max_x"": 0.10784882970369232, ""a_std_max_y"": 0.06239811549915749, ""a_std_max_z"": 0.2969717906952958, ""floor"": 1.0}, {""time_start"": 1715523199.4604297, ""time_end"": 1715523205.6035898, ""duration"": 6.143160104751587, ""a_std_max_x"": 0.07834409017527905, ""a_std_max_y"": 0.05376583427793813, ""a_std_max_z"": 0.20315843955690174, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 12:13:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:13:51"
"137663";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715522856, ""time_end"": 1715522976, ""doors_operations"": [{""time_start"": 1715522867.8950298, ""time_end"": 1715522869.7375898, ""duration"": 1.842560052871704, ""a_std_max_x"": 0.02024531811337046, ""a_std_max_y"": 0.024059726362254275, ""a_std_max_z"": 0.044413762352594845, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 12:09:48 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:09:48"
"137651";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715522736, ""time_end"": 1715522856, ""doors_operations"": [{""time_start"": 1715522844.9199898, ""time_end"": 1715522846.2368698, ""duration"": 1.3168799877166748, ""a_std_max_x"": 0.01483198767083991, ""a_std_max_y"": 0.022097375810990194, ""a_std_max_z"": 0.036249338636284434, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 12:07:47 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:07:47"
"137623";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715522376, ""time_end"": 1715522496, ""doors_operations"": [{""time_start"": 1715522437.06335, ""time_end"": 1715522443.6455097, ""duration"": 6.582159757614136, ""a_std_max_x"": 0.09265698015377513, ""a_std_max_y"": 0.0640275519925403, ""a_std_max_z"": 0.2539001344404676, ""floor"": 1.0}, {""time_start"": 1715522446.7171497, ""time_end"": 1715522453.1237097, ""duration"": 6.406559944152832, ""a_std_max_x"": 0.07347574161742246, ""a_std_max_y"": 0.06342932933013061, ""a_std_max_z"": 0.17454286774468364, ""floor"": 1.0}, {""time_start"": 1715522453.65039, ""time_end"": 1715522454.4394698, ""duration"": 0.7890799045562744, ""a_std_max_x"": 0.014648106098572249, ""a_std_max_y"": 0.013680875424991319, ""a_std_max_z"": 0.04580651926510431, ""floor"": 1.0}, {""time_start"": 1715522470.5865097, ""time_end"": 1715522475.9407098, ""duration"": 5.354200124740601, ""a_std_max_x"": 0.10307071057366256, ""a_std_max_y"": 0.05434675845898032, ""a_std_max_z"": 0.2635514477185588, ""floor"": 5.0}, {""time_start"": 1715522483.4864297, ""time_end"": 1715522490.8576698, ""duration"": 7.371240139007568, ""a_std_max_x"": 0.09248167830081118, ""a_std_max_y"": 0.07200956056310724, ""a_std_max_z"": 0.17557471909220154, ""floor"": 5.0}]}, ""date"": ""Sun May 12 2024 12:01:47 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 14:01:47"
"137594";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715522016, ""time_end"": 1715522136, ""doors_operations"": [{""time_start"": 1715521981.2385898, ""time_end"": 1715521987.3807497, ""duration"": 6.142159938812256, ""a_std_max_x"": 0.1102901318121411, ""a_std_max_y"": 0.053561227768628754, ""a_std_max_z"": 0.247566057010079, ""floor"": -1.0}, {""time_start"": 1715521990.5400698, ""time_end"": 1715521996.6843498, ""duration"": 6.144279956817627, ""a_std_max_x"": 0.061027802169084225, ""a_std_max_y"": 0.04797845964920534, ""a_std_max_z"": 0.17900892882714545, ""floor"": -1.0}, {""time_start"": 1715522012.39239, ""time_end"": 1715522017.65779, ""duration"": 5.265399932861328, ""a_std_max_x"": 0.12426855287504927, ""a_std_max_y"": 0.06642678616921635, ""a_std_max_z"": 0.2768817887170748, ""floor"": 2.0}, {""time_start"": 1715522025.4679098, ""time_end"": 1715522031.61107, ""duration"": 6.143160104751587, ""a_std_max_x"": 0.07149248202534259, ""a_std_max_y"": 0.05620747176032337, ""a_std_max_z"": 0.15741503557387584, ""floor"": 2.0}]}, ""date"": ""Sun May 12 2024 11:55:53 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:55:53"
"137562";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715521656, ""time_end"": 1715521776, ""doors_operations"": [{""time_start"": 1715521724.95007, ""time_end"": 1715521730.1276698, ""duration"": 5.177599906921387, ""a_std_max_x"": 0.0981384291410035, ""a_std_max_y"": 0.06270258464161567, ""a_std_max_z"": 0.28506279104010596, ""floor"": 1.0}, {""time_start"": 1715521739.78135, ""time_end"": 1715521745.7490299, ""duration"": 5.967679977416992, ""a_std_max_x"": 0.06261662953567756, ""a_std_max_y"": 0.06079313868605864, ""a_std_max_z"": 0.17576943777194554, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 11:49:47 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:49:47"
"137532";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715521176, ""time_end"": 1715521296, ""doors_operations"": [{""time_start"": 1715521161.8611898, ""time_end"": 1715521167.12759, ""duration"": 5.266400098800659, ""a_std_max_x"": 0.09576085363213169, ""a_std_max_y"": 0.05822689860626141, ""a_std_max_z"": 0.2801501694183175, ""floor"": 1.0}, {""time_start"": 1715521167.4786696, ""time_end"": 1715521178.18483, ""duration"": 10.706160306930542, ""a_std_max_x"": 0.17512697328473525, ""a_std_max_y"": 0.06226318865995829, ""a_std_max_z"": 0.5117279254020134, ""floor"": 1.0}, {""time_start"": 1715521199.4226696, ""time_end"": 1715521207.0583098, ""duration"": 7.6356401443481445, ""a_std_max_x"": 0.18962786129873122, ""a_std_max_y"": 0.08102413567199737, ""a_std_max_z"": 0.2800487447730423, ""floor"": 6.0}, {""time_start"": 1715521216.18531, ""time_end"": 1715521222.2406697, ""duration"": 6.055359840393066, ""a_std_max_x"": 0.06750724086277905, ""a_std_max_y"": 0.05506557126150622, ""a_std_max_z"": 0.1677502439878183, ""floor"": 6.0}]}, ""date"": ""Sun May 12 2024 11:41:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:41:51"
"137494";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715520696, ""time_end"": 1715520816, ""doors_operations"": [{""time_start"": 1715520711.2711496, ""time_end"": 1715520716.18535, ""duration"": 4.914200305938721, ""a_std_max_x"": 0.09936091834134858, ""a_std_max_y"": 0.059446882480008886, ""a_std_max_z"": 0.26496380602395614, ""floor"": 1.0}, {""time_start"": 1715520740.6703098, ""time_end"": 1715520746.5500698, ""duration"": 5.879760026931763, ""a_std_max_x"": 0.059380680596255474, ""a_std_max_y"": 0.05162670523414258, ""a_std_max_z"": 0.1660393544693966, ""floor"": 1.0}, {""time_start"": 1715520767.9635098, ""time_end"": 1715520773.1409898, ""duration"": 5.177479982376099, ""a_std_max_x"": 0.10353109672706184, ""a_std_max_y"": 0.05986654332211502, ""a_std_max_z"": 0.2790734502055127, ""floor"": 6.0}, {""time_start"": 1715520780.8644297, ""time_end"": 1715520786.9187899, ""duration"": 6.0543601512908936, ""a_std_max_x"": 0.07612094272266413, ""a_std_max_y"": 0.04881065645431746, ""a_std_max_z"": 0.155159472383963, ""floor"": 6.0}]}, ""date"": ""Sun May 12 2024 11:33:50 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:33:50"
"137430";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715519856, ""time_end"": 1715519976, ""doors_operations"": [{""time_start"": 1715519858.52503, ""time_end"": 1715519864.4039097, ""duration"": 5.87887978553772, ""a_std_max_x"": 0.12068989309231812, ""a_std_max_y"": 0.06459345511140978, ""a_std_max_z"": 0.2758334558118587, ""floor"": 1.0}, {""time_start"": 1715519865.8084698, ""time_end"": 1715519871.6873498, ""duration"": 5.878880023956299, ""a_std_max_x"": 0.05868075044674801, ""a_std_max_y"": 0.05881295999656359, ""a_std_max_z"": 0.16622574317387187, ""floor"": 1.0}, {""time_start"": 1715519893.0996697, ""time_end"": 1715519898.1904697, ""duration"": 5.090800046920776, ""a_std_max_x"": 0.12564019812227634, ""a_std_max_y"": 0.055974420081707804, ""a_std_max_z"": 0.26928228058427134, ""floor"": 6.0}, {""time_start"": 1715519906.3507898, ""time_end"": 1715519912.66955, ""duration"": 6.31876015663147, ""a_std_max_x"": 0.07268915157332763, ""a_std_max_y"": 0.04859749229850709, ""a_std_max_z"": 0.1646305852312817, ""floor"": 6.0}]}, ""date"": ""Sun May 12 2024 11:19:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:19:49"
"137418";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715519736, ""time_end"": 1715519856, ""doors_operations"": [{""time_start"": 1715519752.9184296, ""time_end"": 1715519759.67607, ""duration"": 6.757640361785889, ""a_std_max_x"": 0.13696428518110643, ""a_std_max_y"": 0.06558706758289168, ""a_std_max_z"": 0.27835823900182605, ""floor"": -2.0}, {""time_start"": 1715519761.3441496, ""time_end"": 1715519762.2210298, ""duration"": 0.8768801689147949, ""a_std_max_x"": 0.019344163097187603, ""a_std_max_y"": 0.017243613951804706, ""a_std_max_z"": 0.05710716342358793, ""floor"": -2.0}, {""time_start"": 1715519766.6084297, ""time_end"": 1715519773.18959, ""duration"": 6.581160306930542, ""a_std_max_x"": 0.05372251080856594, ""a_std_max_y"": 0.056160399356013954, ""a_std_max_z"": 0.1478566525373316, ""floor"": -2.0}, {""time_start"": 1715519788.9864297, ""time_end"": 1715519794.1640298, ""duration"": 5.177600145339966, ""a_std_max_x"": 0.10757759561739191, ""a_std_max_y"": 0.05605920424894864, ""a_std_max_z"": 0.23862179901992522, ""floor"": 1.0}, {""time_start"": 1715519805.3090699, ""time_end"": 1715519811.1889498, ""duration"": 5.879879951477051, ""a_std_max_x"": 0.05503031124247213, ""a_std_max_y"": 0.06231423117619586, ""a_std_max_z"": 0.15420725419317327, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 11:17:47 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:17:47"
"137406";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715519616, ""time_end"": 1715519736, ""doors_operations"": [{""time_start"": 1715519642.53811, ""time_end"": 1715519644.0294697, ""duration"": 1.4913597106933594, ""a_std_max_x"": 0.018115955669573948, ""a_std_max_y"": 0.038484121554738765, ""a_std_max_z"": 0.03786528839798669, ""floor"": 1.0}, {""time_start"": 1715519660.35211, ""time_end"": 1715519666.2329898, ""duration"": 5.880879878997803, ""a_std_max_x"": 0.12461260395593293, ""a_std_max_y"": 0.06168841495651507, ""a_std_max_z"": 0.2642765914911211, ""floor"": -1.0}, {""time_start"": 1715519674.04211, ""time_end"": 1715519680.2740698, ""duration"": 6.231959819793701, ""a_std_max_x"": 0.05744576790995463, ""a_std_max_y"": 0.048482660976385684, ""a_std_max_z"": 0.14178275396478898, ""floor"": -1.0}]}, ""date"": ""Sun May 12 2024 11:15:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:15:51"
"137396";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715519496, ""time_end"": 1715519616, ""doors_operations"": [{""time_start"": 1715519531.2272298, ""time_end"": 1715519536.4047098, ""duration"": 5.177479982376099, ""a_std_max_x"": 0.10669845359640459, ""a_std_max_y"": 0.06422337940359298, ""a_std_max_z"": 0.2624762774373206, ""floor"": 5.0}, {""time_start"": 1715519536.8437097, ""time_end"": 1715519543.0736697, ""duration"": 6.229959964752197, ""a_std_max_x"": 0.07309755550242174, ""a_std_max_y"": 0.07716080393122039, ""a_std_max_z"": 0.17800904105402499, ""floor"": 5.0}, {""time_start"": 1715519560.6242697, ""time_end"": 1715519565.8906698, ""duration"": 5.266400098800659, ""a_std_max_x"": 0.09660361973762506, ""a_std_max_y"": 0.05882018296987754, ""a_std_max_z"": 0.2682217252213283, ""floor"": 1.0}, {""time_start"": 1715519576.7724297, ""time_end"": 1715519582.7399898, ""duration"": 5.967560052871704, ""a_std_max_x"": 0.05519266624231248, ""a_std_max_y"": 0.06465349095949226, ""a_std_max_z"": 0.16386565679697748, ""floor"": 1.0}, {""time_start"": 1715519606.6104698, ""time_end"": 1715519607.40055, ""duration"": 0.7900800704956055, ""a_std_max_x"": 0.017475664563809588, ""a_std_max_y"": 0.014245092302042106, ""a_std_max_z"": 0.036927786500330614, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 11:13:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:13:49"
"137356";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715518896, ""time_end"": 1715519016, ""doors_operations"": [{""time_start"": 1715518985.1265898, ""time_end"": 1715518987.5836298, ""duration"": 2.4570400714874268, ""a_std_max_x"": 0.015167414033016316, ""a_std_max_y"": 0.02533499272251762, ""a_std_max_z"": 0.03874240631607696, ""floor"": 1.0}]}, ""date"": ""Sun May 12 2024 11:03:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 13:03:51"
"137337";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715518656, ""time_end"": 1715518776, ""doors_operations"": [{""time_start"": 1715518678.2007098, ""time_end"": 1715518683.3781898, ""duration"": 5.177479982376099, ""a_std_max_x"": 0.09601390187597651, ""a_std_max_y"": 0.05308977622449283, ""a_std_max_z"": 0.2634855847882506, ""floor"": 4.0}, {""time_start"": 1715518686.3610299, ""time_end"": 1715518692.41639, ""duration"": 6.0553600788116455, ""a_std_max_x"": 0.06773884515097603, ""a_std_max_y"": 0.05667438259064845, ""a_std_max_z"": 0.16905795352840333, ""floor"": 4.0}, {""time_start"": 1715518713.5654297, ""time_end"": 1715518718.7430298, ""duration"": 5.177600145339966, ""a_std_max_x"": 0.10141332413883838, ""a_std_max_y"": 0.05391642116579822, ""a_std_max_z"": 0.23598289653284882, ""floor"": 6}, {""time_start"": 1715518726.5531497, ""time_end"": 1715518732.52083, ""duration"": 5.967680215835571, ""a_std_max_x"": 0.06411598926693071, ""a_std_max_y"": 0.04778965862328116, ""a_std_max_z"": 0.16699371323623563, ""floor"": 6}]}, ""date"": ""Sun May 12 2024 10:59:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 12:59:49"
"136946";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715512536, ""time_end"": 1715512656, ""doors_operations"": [{""time_start"": 1715512530.44779, ""time_end"": 1715512536.4144697, ""duration"": 5.966679811477661, ""a_std_max_x"": 0.06340704897408027, ""a_std_max_y"": 0.06088494516423759, ""a_std_max_z"": 0.16374879755134608, ""floor"": 4.0}]}, ""date"": ""Sun May 12 2024 09:17:51 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 11:17:51"
"136936";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715512416, ""time_end"": 1715512536, ""doors_operations"": [{""time_start"": 1715512458.1099498, ""time_end"": 1715512464.42783, ""duration"": 6.317880153656006, ""a_std_max_x"": 0.07307095771854796, ""a_std_max_y"": 0.056147527134496965, ""a_std_max_z"": 0.19456700772188099, ""floor"": 2.0}, {""time_start"": 1715512515.8467898, ""time_end"": 1715512520.84879, ""duration"": 5.002000093460083, ""a_std_max_x"": 0.1257904452075618, ""a_std_max_y"": 0.0788018501660425, ""a_std_max_z"": 0.28468427730001283, ""floor"": 4.0}]}, ""date"": ""Sun May 12 2024 09:15:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-12 11:15:49"
"103425";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715432376, ""time_end"": 1715432496, ""doors_operations"": [{""time_start"": 1715432403.31459, ""time_end"": 1715432410.1591496, ""duration"": 6.844559669494629, ""a_std_max_x"": 0.07931542176318625, ""a_std_max_y"": 0.055798816088779714, ""a_std_max_z"": 0.23472349014810096, ""floor"": -2}, {""time_start"": 1715432410.77263, ""time_end"": 1715432414.19435, ""duration"": 3.421720027923584, ""a_std_max_x"": 0.03397720300314142, ""a_std_max_y"": 0.021669994683684128, ""a_std_max_z"": 0.08038583612766717, ""floor"": -2}, {""time_start"": 1715432415.5112298, ""time_end"": 1715432422.18007, ""duration"": 6.668840169906616, ""a_std_max_x"": 0.07222743197254776, ""a_std_max_y"": 0.04755428123008337, ""a_std_max_z"": 0.17856852997846379, ""floor"": -2}, {""time_start"": 1715432437.0971496, ""time_end"": 1715432443.1505098, ""duration"": 6.053360223770142, ""a_std_max_x"": 0.08375191969307787, ""a_std_max_y"": 0.054206344862948105, ""a_std_max_z"": 0.26336580471141813, ""floor"": 1.0}, {""time_start"": 1715432454.90827, ""time_end"": 1715432460.96363, ""duration"": 6.0553600788116455, ""a_std_max_x"": 0.0697215960957793, ""a_std_max_y"": 0.05849139662985763, ""a_std_max_z"": 0.156077152338807, ""floor"": 1.0}, {""time_start"": 1715432471.4043899, ""time_end"": 1715432476.6697898, ""duration"": 5.265399932861328, ""a_std_max_x"": 0.10229058026468453, ""a_std_max_y"": 0.08944254332087513, ""a_std_max_z"": 0.266552549994721, ""floor"": 2.0}, {""time_start"": 1715432484.39111, ""time_end"": 1715432490.7956698, ""duration"": 6.404559850692749, ""a_std_max_x"": 0.06418533456205024, ""a_std_max_y"": 0.04621021543076041, ""a_std_max_z"": 0.17054370287122983, ""floor"": 2.0}]}, ""date"": ""Sat May 11 2024 11:01:48 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-11 13:01:48"
"103419";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715432256, ""time_end"": 1715432376, ""doors_operations"": [{""time_start"": 1715432345.5973098, ""time_end"": 1715432350.5105097, ""duration"": 4.9131999015808105, ""a_std_max_x"": 0.08938380737686731, ""a_std_max_y"": 0.05879051515923479, ""a_std_max_z"": 0.27586439618769115, ""floor"": -2.0}, {""time_start"": 1715432360.3377898, ""time_end"": 1715432366.4789498, ""duration"": 6.141160011291504, ""a_std_max_x"": 0.06864268268470644, ""a_std_max_y"": 0.05036007960912563, ""a_std_max_z"": 0.2090532144585328, ""floor"": -2.0}]}, ""date"": ""Sat May 11 2024 10:59:52 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-11 12:59:52"
"103415";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715432136, ""time_end"": 1715432256, ""doors_operations"": [{""time_start"": 1715432200.4681897, ""time_end"": 1715432206.43487, ""duration"": 5.966680288314819, ""a_std_max_x"": 0.059419816266875515, ""a_std_max_y"": 0.056702092058247146, ""a_std_max_z"": 0.17444187187779772, ""floor"": -2.0}]}, ""date"": ""Sat May 11 2024 10:57:50 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-11 12:57:50"
"82318";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715340816, ""time_end"": 1715340936, ""doors_operations"": [{""time_start"": 1715340849.8041496, ""time_end"": 1715340850.8565097, ""duration"": 1.0523600578308105, ""a_std_max_x"": 0.012628419252021192, ""a_std_max_y"": 0.02382734499547018, ""a_std_max_z"": 0.038338045217536545, ""floor"": -2.0}]}, ""date"": ""Fri May 10 2024 09:35:48 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-10 11:35:48"
"82294";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715340456, ""time_end"": 1715340576, ""doors_operations"": [{""time_start"": 1715340457.78035, ""time_end"": 1715340464.01031, ""duration"": 6.229959964752197, ""a_std_max_x"": 0.07180376559195564, ""a_std_max_y"": 0.05207903063235828, ""a_std_max_z"": 0.1621058731132135, ""floor"": 3.0}]}, ""date"": ""Fri May 10 2024 09:29:49 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-10 11:29:49"
"82287";"4674";"{""service"": ""DM"", ""system"": ""L0024T00001"", ""data"": {""time_start"": 1715340336, ""time_end"": 1715340456, ""doors_operations"": [{""time_start"": 1715340407.6059096, ""time_end"": 1715340413.9236698, ""duration"": 6.317760229110718, ""a_std_max_x"": 0.10077063611774005, ""a_std_max_y"": 0.05971748365550769, ""a_std_max_z"": 0.3229507645888351, ""floor"": -2.0}, {""time_start"": 1715340417.1709096, ""time_end"": 1715340423.2242699, ""duration"": 6.053360223770142, ""a_std_max_x"": 0.06507087795519313, ""a_std_max_y"": 0.05395522379821289, ""a_std_max_z"": 0.1705646147109319, ""floor"": -2.0}, {""time_start"": 1715340444.5479097, ""time_end"": 1715340449.72439, ""duration"": 5.176480293273926, ""a_std_max_x"": 0.10149758888789326, ""a_std_max_y"": 0.05590166608591602, ""a_std_max_z"": 0.3088526544183049, ""floor"": 3.0}]}, ""date"": ""Fri May 10 2024 09:27:47 GMT -0200"", ""type"": ""info""}";"DM";"2024-05-10 11:27:47"
